filter_level_1,filter_level_2,filter_level_3,variable_name,unit,value,scenario,year,geo
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Up to 1 year","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Up to 1 year","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Up to 1 year","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Up to 1 year","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Up to 1 year","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Up to 1 year","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 1 to 4 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 1 to 4 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 1 to 4 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 1 to 4 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 1 to 4 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 1 to 4 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 4 to 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 4 to 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 4 to 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 4 to 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 4 to 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 4 to 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Over 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Over 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Over 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Over 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Over 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Over 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - None","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - None","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - None","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - None","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - None","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - None","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Up to 1 year","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Up to 1 year","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Up to 1 year","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Up to 1 year","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Up to 1 year","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Up to 1 year","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 1 to 4 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 1 to 4 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 1 to 4 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 1 to 4 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 1 to 4 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 1 to 4 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 4 to 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 4 to 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 4 to 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 4 to 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 4 to 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 4 to 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Over 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Over 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Over 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Over 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Over 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Over 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - None","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - None","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - None","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - None","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - None","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - None","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Up to 1 year","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Up to 1 year","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Up to 1 year","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Up to 1 year","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Up to 1 year","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Up to 1 year","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 1 to 4 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 1 to 4 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 1 to 4 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 1 to 4 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 1 to 4 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 1 to 4 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 4 to 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 4 to 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 4 to 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 4 to 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 4 to 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 4 to 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Over 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Over 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Over 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Over 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Over 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Over 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - None","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - None","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - None","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - None","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - None","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - None","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - Up to 1 year","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - Up to 1 year","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - Up to 1 year","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - Up to 1 year","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - Up to 1 year","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - Up to 1 year","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - 1 to 4 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - 1 to 4 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - 1 to 4 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - 1 to 4 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - 1 to 4 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - 1 to 4 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - 4 to 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - 4 to 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - 4 to 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - 4 to 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - 4 to 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - 4 to 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - Over 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - Over 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - Over 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - Over 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - Over 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - Over 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - None","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - None","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - None","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - None","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - None","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - None","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - Up to 1 year","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - Up to 1 year","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - Up to 1 year","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - Up to 1 year","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - Up to 1 year","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - Up to 1 year","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - 1 to 4 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - 1 to 4 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - 1 to 4 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - 1 to 4 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - 1 to 4 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - 1 to 4 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - 4 to 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - 4 to 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - 4 to 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - 4 to 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - 4 to 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - 4 to 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - Over 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - Over 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - Over 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - Over 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - Over 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Grid sector","On-Site or In-Plant Training - Grid sector - Over 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - None","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - None","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - None","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - None","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - None","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - None","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - Up to 1 year","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - Up to 1 year","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - Up to 1 year","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - Up to 1 year","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - Up to 1 year","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - Up to 1 year","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - 1 to 4 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - 1 to 4 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - 1 to 4 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - 1 to 4 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - 1 to 4 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - 1 to 4 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - 4 to 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - 4 to 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - 4 to 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - 4 to 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - 4 to 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - 4 to 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - Over 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - Over 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - Over 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - Over 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - Over 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Natural gas sector","On-Site or In-Plant Training - Natural gas sector - Over 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Nuclear sector","On-Site or In-Plant Training - Nuclear sector - None","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Nuclear sector","On-Site or In-Plant Training - Nuclear sector - None","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Nuclear sector","On-Site or In-Plant Training - Nuclear sector - None","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Nuclear sector","On-Site or In-Plant Training - Nuclear sector - None","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Nuclear sector","On-Site or In-Plant Training - Nuclear sector - None","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Nuclear sector","On-Site or In-Plant Training - Nuclear sector - None","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Nuclear sector","On-Site or In-Plant Training - Nuclear sector - Up to 1 year","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Nuclear sector","On-Site or In-Plant Training - Nuclear sector - Up to 1 year","jobs","NA","E-B+","2020","national"
