filter_level_1,filter_level_2,filter_level_3,variable_name,unit,value,scenario,year,geo
"IMPACTS","Jobs","On-the-Job Training - Nuclear sector","On-the-Job Training - Nuclear sector - Over 10 years","jobs","258.89369","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Nuclear sector","On-the-Job Training - Nuclear sector - Over 10 years","jobs","42.82647","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Nuclear sector","On-the-Job Training - Nuclear sector - Over 10 years","jobs","550.91711","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - None","jobs","11385.15837","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - None","jobs","17402.61535","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - None","jobs","12944.19977","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - None","jobs","26918.72014","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - None","jobs","2202.99458","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - None","jobs","16745.05387","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - Up to 1 year","jobs","208628.36132","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - Up to 1 year","jobs","216802.20096","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - Up to 1 year","jobs","142002.00409","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - Up to 1 year","jobs","333419.17599","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - Up to 1 year","jobs","161381.71953","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - Up to 1 year","jobs","27862.81471","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - 1 to 4 years","jobs","37262.61695","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - 1 to 4 years","jobs","42346.16544","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - 1 to 4 years","jobs","87426.00535","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - 1 to 4 years","jobs","56883.67016","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - 1 to 4 years","jobs","54739.56694","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - 1 to 4 years","jobs","7322.44029","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - 4 to 10 years","jobs","9286.45207","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - 4 to 10 years","jobs","14206.31244","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - 4 to 10 years","jobs","10561.12109","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - 4 to 10 years","jobs","13668.69153","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - 4 to 10 years","jobs","22063.70978","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - 4 to 10 years","jobs","1779.134","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - Over 10 years","jobs","2280.6916","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - Over 10 years","jobs","2949.05399","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - Over 10 years","jobs","2006.54148","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - Over 10 years","jobs","391.90098","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - Over 10 years","jobs","3064.6831","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Oil sector","On-the-Job Training - Oil sector - Over 10 years","jobs","4722.25526","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - None","jobs","117099.47677","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - None","jobs","62391.54362","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - None","jobs","36171.32613","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - None","jobs","67513.43592","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - None","jobs","66897.88169","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - None","jobs","27669.52517","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - Up to 1 year","jobs","661338.9415","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - Up to 1 year","jobs","707380.1791","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - Up to 1 year","jobs","378330.18999","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - Up to 1 year","jobs","714505.72767","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - Up to 1 year","jobs","289013.61651","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - Up to 1 year","jobs","1249578.79705","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - 1 to 4 years","jobs","394550.31443","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - 1 to 4 years","jobs","209821.33594","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - 1 to 4 years","jobs","92668.81727","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - 1 to 4 years","jobs","224821.54585","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - 1 to 4 years","jobs","121188.44556","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - 1 to 4 years","jobs","226945.44717","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - 4 to 10 years","jobs","76245.33689","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - 4 to 10 years","jobs","32187.6148","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - 4 to 10 years","jobs","76834.12944","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - 4 to 10 years","jobs","41983.73077","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - 4 to 10 years","jobs","131383.00769","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - 4 to 10 years","jobs","70815.11136","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - Over 10 years","jobs","6239.29622","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - Over 10 years","jobs","4761.87318","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - Over 10 years","jobs","11877.90334","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - Over 10 years","jobs","11752.61826","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - Over 10 years","jobs","20888.01875","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Solar PV sector","On-the-Job Training - Solar PV sector - Over 10 years","jobs","11005.67632","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - None","jobs","104920.51445","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - None","jobs","12981.1816","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - None","jobs","53926.65299","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - None","jobs","68184.04839","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - None","jobs","47851.72964","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - None","jobs","20074.05979","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - Up to 1 year","jobs","544699.84853","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - Up to 1 year","jobs","778184.17977","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - Up to 1 year","jobs","224194.76845","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - Up to 1 year","jobs","1199123.88453","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - Up to 1 year","jobs","610432.08533","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - Up to 1 year","jobs","146462.99808","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - 1 to 4 years","jobs","190881.13325","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - 1 to 4 years","jobs","169536.55101","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - 1 to 4 years","jobs","241679.6161","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - 1 to 4 years","jobs","45923.6969","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - 1 to 4 years","jobs","70896.37342","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - 1 to 4 years","jobs","371979.7555","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - 4 to 10 years","jobs","54701.37777","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - 4 to 10 years","jobs","62447.02345","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - 4 to 10 years","jobs","118813.11166","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - 4 to 10 years","jobs","23957.3655","E+RE-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - 4 to 10 years","jobs","77466.12445","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - 4 to 10 years","jobs","15144.60728","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - Over 10 years","jobs","11967.06879","E-","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - Over 10 years","jobs","8347.1658","E-B+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - Over 10 years","jobs","2217.68491","REF","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - Over 10 years","jobs","18474.51091","E+RE+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - Over 10 years","jobs","9284.22812","E+","2050","national"
"IMPACTS","Jobs","On-the-Job Training - Wind sector","On-the-Job Training - Wind sector - Over 10 years","jobs","3347.0978","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - None","jobs","770521.74337","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - None","jobs","873553.61325","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - None","jobs","774172.98483","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - None","jobs","1254464.45884","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - None","jobs","538263.98876","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - None","jobs","401469.31918","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Up to 1 year","jobs","2820386.967","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Up to 1 year","jobs","2821150.32126","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Up to 1 year","jobs","4546379.71009","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Up to 1 year","jobs","3188551.58429","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Up to 1 year","jobs","1968004.17071","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Up to 1 year","jobs","1511924.62373","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 1 to 4 years","jobs","410915.76165","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 1 to 4 years","jobs","535412.08295","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 1 to 4 years","jobs","1266660.48828","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 1 to 4 years","jobs","779828.07266","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 1 to 4 years","jobs","880304.89263","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 1 to 4 years","jobs","765792.92686","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 4 to 10 years","jobs","336892.12236","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 4 to 10 years","jobs","328118.64926","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 4 to 10 years","jobs","175794.53887","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 4 to 10 years","jobs","545374.91955","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 4 to 10 years","jobs","378702.16978","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - 4 to 10 years","jobs","229507.5832","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Over 10 years","jobs","28048.41998","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Over 10 years","jobs","47748.66825","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Over 10 years","jobs","41505.96413","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Over 10 years","jobs","42368.65129","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Over 10 years","jobs","69304.72975","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - All sectors","On-Site or In-Plant Training - All sectors - Over 10 years","jobs","21956.18145","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - None","jobs","35806.91271","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - None","jobs","67470.08079","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - None","jobs","36042.63945","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - None","jobs","37999.0563","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - None","jobs","36959.48265","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - None","jobs","11329.08736","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Up to 1 year","jobs","130826.96626","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Up to 1 year","jobs","134729.35238","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Up to 1 year","jobs","138249.16695","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Up to 1 year","jobs","50254.59828","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Up to 1 year","jobs","131625.09285","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Up to 1 year","jobs","247018.89402","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 1 to 4 years","jobs","24303.33364","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 1 to 4 years","jobs","43693.49726","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 1 to 4 years","jobs","7168.19214","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 1 to 4 years","jobs","25340.07384","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 1 to 4 years","jobs","23153.88809","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 1 to 4 years","jobs","23388.97591","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 4 to 10 years","jobs","8939.29827","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 4 to 10 years","jobs","8399.26153","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 4 to 10 years","jobs","9426.38052","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 4 to 10 years","jobs","8509.7113","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 4 to 10 years","jobs","2228.46711","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - 4 to 10 years","jobs","16087.6114","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Over 10 years","jobs","1237.14497","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Over 10 years","jobs","2403.01188","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Over 10 years","jobs","1299.31975","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Over 10 years","jobs","1355.39822","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Over 10 years","jobs","1249.86111","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Biomass sector","On-Site or In-Plant Training - Biomass sector - Over 10 years","jobs","528.83952","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - None","jobs","0.00194","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - None","jobs","19512.17824","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - None","jobs","22019.83614","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - None","jobs","19873.87369","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - None","jobs","11439.27534","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - None","jobs","0.27606","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Up to 1 year","jobs","71273.63954","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Up to 1 year","jobs","80431.60917","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Up to 1 year","jobs","0.00725","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Up to 1 year","jobs","1.02919","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Up to 1 year","jobs","41789.61171","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Up to 1 year","jobs","72583.34621","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 1 to 4 years","jobs","0.00175","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 1 to 4 years","jobs","0.24863","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 1 to 4 years","jobs","24047.4269","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 1 to 4 years","jobs","26600.16543","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 1 to 4 years","jobs","23563.873","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 1 to 4 years","jobs","13796.36908","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 4 to 10 years","jobs","13161.22974","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 4 to 10 years","jobs","6818.00613","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 4 to 10 years","jobs","0.09207","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 4 to 10 years","jobs","0.00065","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 4 to 10 years","jobs","11656.37367","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - 4 to 10 years","jobs","11912.62736","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Over 10 years","jobs","805.3832","E+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Over 10 years","jobs","0.01009","REF","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Over 10 years","jobs","1377.2105","E-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Over 10 years","jobs","7e-05","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Over 10 years","jobs","1407.92229","E-B+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - CO2 sector","On-Site or In-Plant Training - CO2 sector - Over 10 years","jobs","1555.08425","E+RE-","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - None","jobs","957.3781","E+RE+","2050","national"
"IMPACTS","Jobs","On-Site or In-Plant Training - Coal sector","On-Site or In-Plant Training - Coal sector - None","jobs","1034.31449","E-B+","2050","national"
